pl_name,hostname,tic_id,period,depth_ppm,duration_hr,stellar_Teff,stellar_logg,stellar_rad,stellar_mass,label,tfop_disposition,discovery_method,facility
DS Tuc A b,DS Tuc A,410214986,8.13826800000,0.29360000,3.1764000,5428.00,,0.964000,1.010000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-6158 b,TOI-6158,404456775,3.04468990000,,1.3224000,3467.00,4.810000,0.476000,0.503000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
KMT-2024-BLG-0349L b,KMT-2024-BLG-0349L,,,,,,,,0.680000,0,CP,Microlensing,KMTNet
TOI-2048 b,TOI-2048,159873822,13.79019000000,,,5185.00,,0.790000,0.830000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-18 b,Kepler-18,273690178,3.50472500000,0.02540000,2.0760000,5345.00,4.310000,1.108000,0.972000,0,CP,Transit,Kepler
Kepler-234 b,Kepler-234,137318075,2.71150600000,,3.1750000,6224.00,4.421000,1.113000,,0,CP,Transit,Kepler
Kepler-1373 b,Kepler-1373,120627712,1.29123275000,,1.8760000,6299.00,4.270000,1.330000,1.220000,0,CP,Transit,Kepler
K2-113 b,K2-113,376939759,5.81768500000,,,5660.00,4.270000,1.240000,1.040000,0,CP,Transit,K2
TOI-2000 b,TOI-2000,371188886,3.09833000000,,1.9590000,5611.00,4.363000,1.134000,1.082000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-770 d,Kepler-770,120891972,4.15244722000,,2.5916000,5598.00,4.490000,0.920000,0.940000,0,CP,Transit,Kepler
HAT-P-32 b,HAT-P-32,292152376,2.15000820000,2.21600000,3.1204800,6001.00,4.220000,1.367000,1.132000,0,CP,Transit,HATNet
WASP-166 b,WASP-166,408310006,5.44354000000,0.28100000,3.6000000,6050.00,4.340000,1.220000,1.190000,0,CP,Transit,WASP-South
HD 106315 b,HD 106315,56815340,9.55237000000,,3.7750000,6327.00,4.252000,1.296000,1.091000,0,CP,Transit,K2
HD 106315 c,HD 106315,56815340,21.05704000000,,4.6380000,6327.00,4.252000,1.296000,1.091000,0,CP,Transit,K2
GJ 357 c,GJ 357,413248763,9.12470000000,,,3505.00,4.940000,0.337000,0.342000,0,CP,Radial Velocity,Multiple Observatories
GJ 357 d,GJ 357,413248763,55.66100000000,,,3505.00,4.940000,0.337000,0.342000,0,CP,Radial Velocity,Multiple Observatories
WASP-178 b,WASP-178,160708862,3.34482850000,1.24300000,3.4704000,9360.00,4.310000,1.670000,2.070000,0,CP,Transit,WASP-South
WASP-39 b,WASP-39,181949561,4.05529410000,,,5485.00,4.453000,0.939000,0.913000,0,CP,Transit,SuperWASP
GJ 9827 b,GJ 9827,301289516,1.20897400000,,,4236.00,4.719000,0.580000,0.620000,0,CP,Transit,K2
GJ 9827 c,GJ 9827,301289516,3.64810300000,,,4236.00,4.719000,0.580000,0.620000,0,CP,Transit,K2
LTT 3780 b,LTT 3780,36724087,0.76837931000,0.10320000,0.7883000,3358.00,4.850000,0.380000,0.381000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
LTT 3780 c,LTT 3780,36724087,12.25228400000,0.33550000,1.5400000,3358.00,4.850000,0.380000,0.381000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
LHS 1140 b,LHS 1140,92226327,24.73723000000,0.53800000,2.1500000,3096.00,5.041000,0.215900,0.184400,0,CP,Transit,MEarth Project
LHS 1140 c,LHS 1140,92226327,3.77794000000,0.29000000,1.1300000,3096.00,5.041000,0.215900,0.184400,0,CP,Transit,Multiple Observatories
GJ 1214 b,GJ 1214,467929202,1.58040453100,1.34300000,0.8696600,3101.00,5.028600,0.216200,0.182000,0,CP,Transit,MEarth Project
TOI-1136 b,TOI-1136,142276270,4.17270000000,,,5770.00,4.470000,0.968000,1.022000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-1136 c,TOI-1136,142276270,6.25740000000,,,5770.00,4.470000,0.968000,1.022000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-1136 d,TOI-1136,142276270,12.51990000000,,,5770.00,4.470000,0.968000,1.022000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-1136 e,TOI-1136,142276270,18.80100000000,,,5770.00,4.470000,0.968000,1.022000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-1136 f,TOI-1136,142276270,26.32100000000,,,5770.00,4.470000,0.968000,1.022000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-1136 g,TOI-1136,142276270,39.54500000000,,,5770.00,4.470000,0.968000,1.022000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-1899 b,TOI-1899,172370679,29.09031200000,,4.7000000,3926.00,4.672000,0.607000,0.632000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
PH2 b,PH2,416279912,282.52542000000,0.81540000,10.8100000,5734.00,4.470000,0.949000,0.966000,0,CP,Transit,Kepler
WASP-47 b,WASP-47,102264230,4.15915100000,,,,,1.156000,1.058000,0,CP,Transit,SuperWASP
WASP-47 c,WASP-47,102264230,589.57000000000,,,,,1.156000,1.058000,0,CP,Radial Velocity,La Silla Observatory
WASP-47 d,WASP-47,102264230,9.03050100000,,,,,1.156000,1.058000,0,CP,Transit,K2
WASP-47 e,WASP-47,102264230,0.78961000000,,,,,1.156000,1.058000,0,CP,Transit,K2
TOI-776 b,TOI-776,306996324,8.24662000000,0.09090000,2.3820000,3725.00,4.800000,0.547000,0.542000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-776 c,TOI-776,306996324,15.66532300000,0.11770000,2.9320000,3725.00,4.800000,0.547000,0.542000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
WASP-76 b,WASP-76,293435336,1.80988198000,1.17800000,3.8000000,6329.00,4.196000,1.756000,1.458000,0,CP,Transit,SuperWASP
HIP 9618 b,HIP 9618,306263608,20.77285800000,,4.9427299,5649.00,4.445000,0.959300,0.942000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
HIP 9618 c,HIP 9618,306263608,52.56363000000,,6.5715569,5649.00,4.445000,0.959300,0.942000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-1823 b,TOI-1823,142381532,38.80000000000,,5.9233770,4927.00,4.548000,0.804900,0.841400,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-849 b,TOI-849,33595516,0.76554800000,,,5257.00,,0.970000,0.970000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
HD 63935 b,HD 63935,453211454,9.05880700000,,3.7026559,5513.00,4.445000,0.959800,0.940600,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
HD 63935 c,HD 63935,453211454,21.40270000000,,5.4205342,5513.00,4.445000,0.959800,0.940600,0,CP,Radial Velocity,Multiple Observatories
TOI-1807 b,TOI-1807,180695581,0.54937097000,,0.9772115,4914.00,4.598000,0.746000,0.804800,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
LTT 1445 A b,LTT 1445 A,98796344,5.35876350000,0.23000000,1.3660000,,,0.271000,0.257000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-6255 b,TOI-6255,261135533,0.23818244000,,,3421.00,4.850000,0.370000,0.353000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-421 b,TOI-421,94986319,5.19757600000,,1.0900000,5291.00,4.480000,0.866000,0.833000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-421 c,TOI-421,94986319,16.06754100000,,2.7550000,5291.00,4.480000,0.866000,0.833000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-1338 b,TOI-1338 A,260128333,95.40010000000,,,,,1.313000,1.093600,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-1338 c,TOI-1338 A,260128333,215.79000000000,,,,,1.313000,1.093600,0,CP,Radial Velocity,Multiple Observatories
TOI-3884 b,TOI-3884,86263325,4.54458280000,,1.6000000,3180.00,4.970000,0.302000,0.298000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
GJ 1132 b,GJ 1132,101955023,1.62892911000,0.24430000,0.7664600,3229.00,5.037000,0.221100,0.194500,0,CP,Transit,Cerro Tololo Inter-American Observatory
HIP 67522 b,HIP 67522,166527623,6.95947310000,,4.8500000,5675.00,,1.380000,1.220000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
HIP 67522 c,HIP 67522,166527623,14.33489200000,,5.6600000,5675.00,,1.380000,1.220000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
GJ 9827 d,GJ 9827,301289516,6.20183000000,,,4236.00,4.700000,0.580000,0.620000,0,CP,Transit,K2
GJ 486 b,GJ 486,390651552,1.46712127000,0.13871000,1.0158000,3317.00,4.911100,0.324300,0.312000,0,CP,Radial Velocity,Calar Alto Observatory
L 168-9 b,L 168-9,234994474,1.40152604000,,1.0200000,3842.00,4.840000,0.604000,0.614000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-1130 b,TOI-1130,254113311,4.07455400000,,,4360.00,4.550000,0.697000,0.745000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-1130 c,TOI-1130,254113311,8.35018980000,,,4360.00,4.550000,0.697000,0.745000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-51 e,Kepler-51,27846348,264.28400000000,,,5674.00,,0.870000,0.960000,0,CP,Transit Timing Variations,Multiple Observatories
IRAS 04125+2902 b,IRAS 04125+2902,56658270,8.83497800000,,5.9950000,4080.00,,1.450000,0.700000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
WASP-12 b,WASP-12,86396382,1.09141890100,,3.0010000,6265.00,4.110000,1.690000,1.325000,0,CP,Transit,SuperWASP
HD 15337 b,HD 15337,120896927,4.75598040000,,,5131.00,4.480000,0.855000,0.829000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
HD 15337 c,HD 15337,120896927,17.18054600000,,,5131.00,4.480000,0.855000,0.829000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
GJ 341 b,GJ 341,359271092,7.57686000000,,2.2300000,3770.00,4.720000,0.506600,0.480000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-561 b,TOI-561,377064495,0.44656970000,,1.3080000,,,0.843000,0.806000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-561 c,TOI-561,377064495,10.77883800000,,3.7390000,,,0.843000,0.806000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-561 d,TOI-561,377064495,25.71268000000,,4.7300000,,,0.843000,0.806000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-561 e,TOI-561,377064495,77.14400000000,,7.1380000,,,0.843000,0.806000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
HAT-P-11 b,HAT-P-11,28230919,4.88800000000,,,,,,0.811000,0,CP,Transit,HATNet
HAT-P-11 c,HAT-P-11,28230919,3361.00000000000,,,,,,0.811000,0,CP,Radial Velocity,W. M. Keck Observatory
TOI-677 b,TOI-677,280206394,11.23659850000,,2.5350000,6295.00,4.291000,1.280000,1.181000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
BD+05 4868 A b,BD+05 4868 A,466376085,1.27186900000,1.40000000,,4596.00,4.600000,0.690000,0.700000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
WASP-131 b,WASP-131,271168962,5.32201250000,0.65170000,3.8450000,5990.00,4.075000,1.561000,1.060000,0,CP,Transit,SuperWASP-South
TOI-6324 b,TOI-6324,372207328,0.27922100000,,,3247.00,4.930000,0.293000,0.269000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-771 b,TOI-771,277634430,2.32601550000,,0.9600000,3370.00,4.800000,0.232000,0.220000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-771 c,TOI-771,277634430,7.61000000000,,,3370.00,4.800000,0.232000,0.220000,0,CP,Radial Velocity,Paranal Observatory
WASP-77 A b,WASP-77 A,1129033,1.36002939500,,,5617.00,4.476000,0.910000,0.903000,0,CP,Transit,SuperWASP
TOI-6894 b,TOI-6894,67512645,3.37077196000,,1.4220000,3007.00,5.039000,0.227600,0.207000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
KELT-11 b,KELT-11,55092869,4.73620865000,,7.1000000,5375.00,3.700000,2.690000,1.440000,0,CP,Transit,KELT-South
TOI-1468 b,TOI-1468,243185500,1.88052010000,0.11980000,1.0900000,3376.00,4.846000,0.371400,0.352700,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-1468 c,TOI-1468,243185500,15.53247700000,0.27600000,1.8600000,3376.00,4.846000,0.371400,0.352700,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-2031 A b,TOI-2031 A,470127886,5.71548654000,1.10100000,4.0270000,6490.00,4.320000,1.241000,1.174000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
L 98-59 b,L 98-59,307210830,2.25311400000,0.05890000,1.0100000,3415.00,4.910000,0.315500,0.292300,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
L 98-59 c,L 98-59,307210830,3.69067640000,0.14860000,1.2800000,3415.00,4.910000,0.315500,0.292300,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
L 98-59 d,L 98-59,307210830,7.45072900000,0.14450000,0.8400000,3415.00,4.910000,0.315500,0.292300,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
L 98-59 e,L 98-59,307210830,12.82780000000,,,3415.00,4.910000,0.315500,0.292300,0,CP,Radial Velocity,Multiple Observatories
L 98-59 f,L 98-59,307210830,23.06400000000,,,3415.00,4.910000,0.315500,0.292300,0,CP,Radial Velocity,Multiple Facilities
WASP-69 b,WASP-69,248853232,3.86813881000,,2.1869000,4792.00,4.570000,0.801000,0.830000,0,CP,Transit,SuperWASP
TOI-125 b,TOI-125,52368076,4.65382000000,0.08700000,2.9616000,5320.00,4.516000,0.848000,0.859000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-125 c,TOI-125,52368076,9.15059000000,0.08910000,2.9544000,5320.00,4.516000,0.848000,0.859000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-125 d,TOI-125,52368076,19.98000000000,0.10000000,3.1128000,5320.00,4.516000,0.848000,0.859000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
HATS-48 A b,HATS-48 A,201642601,3.13166660000,,2.3457600,4546.00,4.590900,0.715200,0.727900,0,CP,Transit,HATSouth
HATS-72 b,HATS-72,188570092,7.32794740000,,3.0847200,4656.10,4.585300,0.721400,0.731100,0,CP,Transit,HATSouth
NGTS-11 b,NGTS-11,54002556,35.45533000000,,3.5900000,5050.00,4.500000,0.832000,0.862000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
HD 86226 b,HD 86226,22221375,1628.00000000000,,,5863.00,4.400000,1.053000,1.019000,0,CP,Radial Velocity,Las Campanas Observatory
WD 1856+534 b,WD 1856+534,267574918,1.40794050000,56.65000000,0.1333000,4710.00,7.915000,0.013100,0.518000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
LTT 9779 b,LTT 9779,183985250,0.79205200000,,,5443.00,4.350000,0.949000,1.020000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-824 b,TOI-824,193641523,1.39297800000,0.14900000,1.1534400,4600.00,4.605000,0.695000,0.710000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
GJ 3473 c,GJ 3473,452866790,15.50900000000,,,3347.00,4.810000,0.364000,0.360000,0,CP,Radial Velocity,Multiple Observatories
WASP-127 b,WASP-127,169226822,4.17806203000,1.02100000,4.3528800,,,1.333000,0.950000,0,CP,Transit,SuperWASP
55 Cnc e,55 Cnc,332064670,0.73654740000,,,5172.00,4.430000,0.943000,0.905000,0,CP,Radial Velocity,McDonald Observatory
WASP-139 b,WASP-139,159951311,5.92426200000,1.07000000,2.8320000,5310.00,4.590000,0.800000,0.920000,0,CP,Transit,SuperWASP-South
K2-287 b,K2-287,73848324,14.89329100000,,,5695.00,4.398000,1.070000,1.056000,0,CP,Transit,K2
GJ 3473 b,GJ 3473,452866790,1.19800350000,,0.9500000,3347.00,4.810000,0.364000,0.360000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-12 b,Kepler-12,405717754,4.43796290000,,,5947.00,4.175000,1.483000,1.166000,0,CP,Transit,Kepler
HD 86226 c,HD 86226,22221375,3.98442000000,,3.1200000,5863.00,4.400000,1.053000,1.019000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-1231 b,TOI-1231,447061717,24.24558600000,0.49200000,3.2400000,3553.00,4.767000,0.476000,0.485000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
LHS 1478 b,LHS 1478,396562848,1.94953780000,,0.7050000,3381.00,4.870000,0.246000,0.236000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-674 b,TOI-674,158588995,1.97714300000,,,3514.00,4.810000,0.420000,0.420000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-431 b,TOI-431,31374837,0.49004700000,,,4850.00,4.600000,0.731000,0.780000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-431 c,TOI-431,31374837,4.84940000000,,,4850.00,4.600000,0.731000,0.780000,0,CP,Radial Velocity,La Silla Observatory
TOI-178 b,TOI-178,251848941,1.91456010000,0.02766000,,4316.00,4.450000,0.662000,0.647000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-178 c,TOI-178,251848941,3.23848600000,0.05908000,,4316.00,4.450000,0.662000,0.647000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-178 d,TOI-178,251848941,6.55756900000,0.13964000,,4316.00,4.450000,0.662000,0.647000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-178 e,TOI-178,251848941,9.96318000000,0.10181000,,4316.00,4.450000,0.662000,0.647000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-178 f,TOI-178,251848941,15.23335000000,0.11231000,,4316.00,4.450000,0.662000,0.647000,0,CP,Transit,Multiple Observatories
TOI-178 g,TOI-178,251848941,20.71663000000,0.16605000,,4316.00,4.450000,0.662000,0.647000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
HD 80606 b,HD 80606,457134360,111.43676500000,1.01900000,11.9800000,5565.00,,1.050000,1.050000,0,CP,Radial Velocity,Multiple Observatories
AU Mic e,AU Mic,441420236,33.11000000000,,,3665.00,4.520000,0.820000,0.600000,0,CP,Radial Velocity,Mauna Kea Observatory
TOI-270 b,TOI-270,259377017,3.35992000000,,1.2940000,3506.00,4.872000,0.380000,0.386000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-270 c,TOI-270,259377017,5.66051000000,,1.6820000,3506.00,4.872000,0.380000,0.386000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-270 d,TOI-270,259377017,11.38194000000,,2.1170000,3506.00,4.872000,0.380000,0.386000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-6109 b,TOI-6109,384984325,5.69047600000,,,5660.00,4.450000,1.021000,1.030000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-6109 c,TOI-6109,384984325,8.53887800000,,,5660.00,4.450000,1.021000,1.030000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
WASP-6 b,WASP-6,204376737,3.36100260000,,,5438.00,4.565000,0.790000,0.854000,0,CP,Transit,SuperWASP
WASP-25 b,WASP-25,229047362,3.76483370000,,,5697.00,4.529000,0.884000,0.962000,0,CP,Transit,SuperWASP
55 Cnc B b,55 Cnc B,332064684,6.79940000000,,,3286.00,4.860000,0.274000,0.260000,0,CP,Radial Velocity,Mauna Kea Observatory
55 Cnc B c,55 Cnc B,332064684,33.74700000000,,,3286.00,4.860000,0.274000,0.260000,0,CP,Radial Velocity,Mauna Kea Observatory
55 Cnc b,55 Cnc,332064670,14.65155200000,,,5198.00,4.300000,0.980000,1.015000,0,CP,Radial Velocity,Lick Observatory
55 Cnc c,55 Cnc,332064670,44.39360000000,,,5198.00,4.300000,0.980000,1.015000,0,CP,Radial Velocity,McDonald Observatory
55 Cnc d,55 Cnc,332064670,4799.00000000000,,,5198.00,4.300000,0.980000,1.015000,0,CP,Radial Velocity,Lick Observatory
55 Cnc f,55 Cnc,332064670,260.58000000000,,,5198.00,4.300000,0.980000,1.015000,0,CP,Radial Velocity,Multiple Observatories
TOI-1685 b,TOI-1685,28900646,0.66913923000,,0.9040000,3470.00,4.680000,0.462000,0.466000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
WASP-193 b,WASP-193,49043968,6.24634750000,1.24800000,4.2559000,6080.00,4.280000,1.213000,1.018000,0,CP,Transit,WASP-South
WASP-121 b,WASP-121,22529346,1.27492504000,1.50180000,,6628.00,4.251000,1.461000,1.330000,0,CP,Transit,SuperWASP
WASP-20 b,WASP-20,211438925,,,,,,1.242000,,0,CP,Transit,SuperWASP
GJ 3090 b,GJ 3090,262530407,2.85310198000,,,3707.00,,0.516000,0.519000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
GJ 3090 c,GJ 3090,262530407,15.94070000000,,,3707.00,,0.516000,0.519000,0,CP,Radial Velocity,Multiple Facilities
V1298 Tau b,V1298 Tau,15756231,24.14000600000,,6.4500000,4970.00,,1.320000,1.100000,0,CP,Transit,K2
V1298 Tau c,V1298 Tau,15756231,8.24916400000,,4.8900000,4970.00,,1.320000,1.100000,0,CP,Transit,K2
V1298 Tau d,V1298 Tau,15756231,12.40139400000,,5.5700000,4970.00,,1.320000,1.100000,0,CP,Transit,K2
V1298 Tau e,V1298 Tau,15756231,48.67771400000,,7.5600000,4970.00,,1.320000,1.100000,0,CP,Transit,K2
LP 791-18 c,LP 791-18,181804752,4.98991000000,,,2960.00,5.115000,0.182000,0.139000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
LP 791-18 d,LP 791-18,181804752,2.75485000000,,,2960.00,5.115000,0.182000,0.139000,0,CP,Transit,Spitzer Space Telescope
AU Mic b,AU Mic,441420236,8.46344600000,0.24900000,3.2400000,3540.00,4.370000,0.862000,0.635000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
AU Mic c,AU Mic,441420236,18.85902300000,0.08500000,4.2900000,3540.00,4.370000,0.862000,0.635000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-4336 A b,TOI-4336 A,166184428,16.33635100000,,2.0800000,3307.00,4.897000,0.326000,0.306000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-4336 A c,TOI-4336 A,166184428,7.58726600000,,1.7400000,3307.00,4.897000,0.326000,0.306000,0,CP,Transit,Multiple Observatories
TOI-451 b,TOI-451,257605131,1.85870330000,,2.0590000,5490.00,4.530000,0.850000,0.930000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-451 c,TOI-451,257605131,9.19246300000,,3.4610000,5490.00,4.530000,0.850000,0.930000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-451 d,TOI-451,257605131,16.36496200000,,4.0940000,5490.00,4.530000,0.850000,0.930000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-2431 b,TOI-2431,258804746,0.22419578000,,,4109.00,4.680000,0.651000,0.661000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-2076 b,TOI-2076,27491137,10.35504000000,,,,,0.758000,0.849000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-2076 c,TOI-2076,27491137,21.01447000000,,,,,0.758000,0.849000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-2076 d,TOI-2076,27491137,35.12803000000,,,,,0.758000,0.849000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-2076 e,TOI-2076,27491137,3.02237530000,,,,,0.758000,0.849000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
LHS 3844 b,LHS 3844,410153553,0.46292970900,,0.5242000,3080.00,5.070000,0.189000,0.151000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-2374 b,TOI-2374,439366538,4.31361930000,0.93300000,1.8920000,5002.00,4.638000,0.711000,0.802000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
GJ 1132 c,GJ 1132,101955023,8.92900000000,,,,5.020000,0.226000,0.198000,0,CP,Radial Velocity,La Silla Observatory
GJ 367 b,GJ 367,34068865,0.32192260000,,,3535.00,,0.457000,0.451000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
HIP 41378 b,HIP 41378,366443426,15.57209000000,,5.2600000,6290.00,4.298000,1.300000,1.220000,0,CP,Transit,K2
