pl_name,hostname,tic_id,pl_orbper,pl_trandep,pl_trandur,st_teff,st_logg,st_rad,st_mass,discoverymethod,disc_facility,default_flag
"Kepler-754 b","Kepler-754","TIC 138036531",14.55962370000,,5.7600000,5935.00,4.390000,1.080000,1.060000,"Transit","Kepler",1
"HAT-P-62 b","HAT-P-62","TIC 453064665",2.64532350000,,3.1030000,5629.00,4.312000,1.170000,1.023000,"Transit","HATNet",1
"NGTS-5 b","NGTS-5","TIC 368739874",3.35698660000,,2.2100000,4987.00,4.520000,0.739000,0.661000,"Transit","Next-Generation Transit Survey (NGTS)",1
"Kepler-62 e","Kepler-62","TIC 164458488",122.38740000000,0.07000000,6.9200000,4925.00,4.680000,0.640000,0.690000,"Transit","Kepler",1
"K2-117 b","K2-117","TIC 458686847",1.29160000000,,,3778.00,4.750000,0.510000,0.540000,"Transit","K2",1
"WASP-190 b","WASP-190","TIC 116156517",5.36775300000,0.62000000,4.4640000,6400.00,4.170000,1.600000,1.350000,"Transit","WASP-South",1
"WASP-92 b","WASP-92","TIC 162689341",2.17467420000,1.25400000,2.7672000,6280.00,4.259000,1.341000,1.190000,"Transit","SuperWASP",1
"TOI-5532 b","TOI-5532","TIC 318836983",5.65396594310,,2.8984183,4208.45,4.596500,0.662052,,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"HD 86081 b","HD 86081","TIC 62760824",2.13784310000,,,5939.00,,1.460000,1.210000,"Radial Velocity","W. M. Keck Observatory",1
"KMT-2023-BLG-0416L b","KMT-2023-BLG-0416L",,,,,,,,0.630000,"Microlensing","KMTNet",1
"OGLE-2017-BLG-0173L b","OGLE-2017-BLG-0173L",,,,,,,,0.396000,"Microlensing","OGLE",1
"Kepler-940 b","Kepler-940","TIC 270959279",59.62252570000,,6.4250000,5769.00,4.470000,0.960000,0.970000,"Transit","Kepler",1
"Kepler-10 b","Kepler-10","TIC 377780790",0.83749070000,,,5708.00,4.344000,1.065000,0.910000,"Transit","Kepler",1
"Kepler-922 b","Kepler-922","TIC 48448415",0.93846683200,,1.2710000,5671.00,4.480000,0.930000,0.950000,"Transit","Kepler",1
"HD 19994 b","HD 19994","TIC 49845357",466.20000000000,,,6188.00,,,1.365000,"Radial Velocity","La Silla Observatory",1
"TOI-2570 b","TOI-2570","TIC 239816546",2.98876150000,1.30400000,3.0064800,5771.00,4.385000,1.095000,1.063000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-232 b","Kepler-232","TIC 27686898",4.43122200000,,3.1720000,5847.00,4.495000,0.968000,,"Transit","Kepler",1
"Kepler-238 d","Kepler-238","TIC 121460918",13.23354900000,,6.6420000,5751.00,4.194000,1.430000,,"Transit","Kepler",1
"Kepler-1491 c","Kepler-1491","TIC 270617233",61.56976500000,0.02983000,9.7500000,5626.00,4.149000,1.389000,0.991000,"Transit","Kepler",1
"TOI-763 c","TOI-763","TIC 178819686",12.27370000000,,,5450.00,4.450000,0.897000,0.917000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-863 b","Kepler-863","TIC 273500946",15.59461874000,,5.0872000,5678.00,4.460000,0.950000,0.960000,"Transit","Kepler",1
"Kepler-1219 b","Kepler-1219","TIC 273046164",16.10467749000,,5.6070000,5944.00,3.970000,1.940000,1.250000,"Transit","Kepler",1
"WASP-130 b","WASP-130","TIC 243200602",11.55098000000,0.91600000,3.7200000,5625.00,4.490000,0.960000,1.040000,"Transit","SuperWASP-South",1
"KMT-2019-BLG-1552L b","KMT-2019-BLG-1552L",,,,,,,,0.790000,"Microlensing","KMTNet",1
"Kepler-1053 b","Kepler-1053","TIC 137152419",2.41435165400,,1.2248000,4529.00,4.630000,0.690000,0.740000,"Transit","Kepler",1
"K2-292 b","K2-292","TIC 743941",16.98410000000,,3.6600000,5725.00,4.330000,1.090000,1.000000,"Transit","K2",1
"K2-116 b","K2-116","TIC 39936432",4.65541100000,,,4348.35,,0.669400,0.694512,"Transit","K2",1
"WASP-161 b","WASP-161","TIC 50712784",5.40604250000,0.45092000,5.1288000,6400.00,4.111000,1.712000,1.390000,"Transit","SuperWASP-South",1
"Kepler-197 c","Kepler-197","TIC 27397848",10.34969500000,,4.2510000,6004.00,4.304000,1.120000,,"Transit","Kepler",1
"Kepler-518 b","Kepler-518","TIC 121112251",8.51203587700,,2.1916000,5842.00,4.530000,0.880000,0.960000,"Transit","Kepler",1
"Kepler-544 b","Kepler-544","TIC 138571095",21.41616926000,,7.0890000,6206.00,4.330000,1.220000,1.160000,"Transit","Kepler",1
"K2-387 b","K2-387","TIC 376938120",28.73532700000,,,3572.00,4.660000,0.585000,0.570000,"Transit","K2",1
"Kepler-608 b","Kepler-608","TIC 270786157",6.41251503700,,5.3087000,5820.00,4.430000,1.010000,1.000000,"Transit","Kepler",1
"K2-370 b","K2-370","TIC 456945304",2.14080930000,,1.6800000,5662.00,4.480000,0.945000,0.962000,"Transit","K2",1
"TOI-3980 b","TOI-3980","TIC 312548829",3.60892540000,0.67000000,2.3590000,5840.00,4.106000,1.626000,1.240000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-24 e","Kepler-24","TIC 122376177",18.99835500000,,2.9630000,5897.00,4.200000,1.289000,,"Transit","Kepler",1
"Kepler-47 b","Kepler-47","TIC 271548206",49.46430000000,,,,,0.936000,0.957000,"Transit","Kepler",1
"Kepler-1985 b","Kepler-1985","TIC 270609465",3.42064689000,0.03568000,1.7670000,5370.00,4.411000,0.966000,0.877000,"Transit","Kepler",1
"Kepler-125 b","Kepler-125","TIC 273873718",4.16438900000,,1.7980000,3810.00,4.744000,0.512000,,"Transit","Kepler",1
"OGLE-2012-BLG-0563L b","OGLE-2012-BLG-0563L",,,,,,,,0.340000,"Microlensing","OGLE",1
"Kepler-1809 b","Kepler-1809","TIC 122300177",3.75729990000,,,4901.00,4.618000,0.716000,0.807000,"Transit","Kepler",1
"Kepler-953 c","Kepler-953","TIC 158933249",9.10967112000,,5.3021000,5416.00,4.420000,0.990000,0.950000,"Transit","Kepler",1
"Kepler-199 b","Kepler-199","TIC 184090767",23.63760400000,,4.9540000,5644.00,4.438000,0.967000,,"Transit","Kepler",1
"GJ 849 c","GJ 849","TIC 248027247",5990.00000000000,,,3467.00,4.800000,0.450000,0.450000,"Radial Velocity","W. M. Keck Observatory",1
"KMT-2022-BLG-0440L b","KMT-2022-BLG-0440L",,,,,,,,0.530000,"Microlensing","KMTNet",1
"Kepler-152 c","Kepler-152","TIC 158387462",88.25505500000,,4.0360000,5088.00,4.605000,0.724000,,"Transit","Kepler",1
"TIC 393818343 b","TIC 393818343","TIC 393818343",16.24921000000,1.06000000,4.1506000,5756.00,4.402000,1.086000,1.082000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-1514 c","Kepler-1514","TIC 137685450",10.51418100000,0.00699000,3.7608000,6145.00,4.295000,1.289000,1.196000,"Transit","Kepler",1
"TOI-4214 b","TOI-4214","TIC 409594381",3.49138850000,0.46630000,3.2540000,6370.00,4.266000,1.434000,1.382000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-616 d","Kepler-616","TIC 271355361",51.06740189000,,,6004.00,4.484000,0.977000,1.061000,"Transit","Kepler",1
"Kepler-1962 b","Kepler-1962","TIC 122070274",7.99145984600,,,5700.00,4.434000,1.006000,1.003000,"Transit","Kepler",1
"WASP-106 b","WASP-106","TIC 53189332",9.28969000000,0.62040000,5.3340000,6002.00,4.490000,1.470000,1.175000,"Transit","SuperWASP",1
"OGLE-2019-BLG-0249L b","OGLE-2019-BLG-0249L",,,,,,,,0.910000,"Microlensing","OGLE",1
"Kepler-1893 b","Kepler-1893","TIC 274022334",4.17936992600,,,5633.00,4.296000,1.162000,0.973000,"Transit","Kepler",1
"Kepler-1491 b","Kepler-1491","TIC 270617233",16.58617620000,,6.8990000,5728.00,4.450000,0.990000,1.000000,"Transit","Kepler",1
"OGLE-2017-BLG-1237L b","OGLE-2017-BLG-1237L",,,,,,,,0.460000,"Microlensing","OGLE",1
"Kepler-1883 b","Kepler-1883","TIC 63121790",103.42700200000,,,6208.00,4.454000,1.024000,1.086000,"Transit","Kepler",1
"TOI-1739 b","TOI-1739","TIC 159418353",8.30334140600,,1.8708000,4814.00,,0.781000,0.780000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-527 b","Kepler-527","TIC 159642269",13.28535633000,,6.1801000,6388.00,4.220000,1.450000,1.280000,"Transit","Kepler",1
"TOI-628 b","TOI-628","TIC 281408474",3.40956750000,0.65700000,3.7824000,6250.00,4.300000,1.345000,1.311000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-1791 b","Kepler-1791","TIC 164728985",7.72086000400,,,5887.00,4.290000,1.177000,0.985000,"Transit","Kepler",1
"Kepler-1399 b","Kepler-1399","TIC 275575346",1.63865305800,,1.9480000,5735.00,4.470000,0.960000,0.970000,"Transit","Kepler",1
"HD 20794 b","HD 20794","TIC 301051051",18.31400000000,,,5368.00,4.390000,0.930000,0.790000,"Radial Velocity","La Silla Observatory",1
"KOI-3503 b","KOI-3503","TIC 138097784",21.18500000000,,,6001.00,,1.255000,0.858000,"Transit","Kepler",1
"GJ 667 C c","GJ 667 C","TIC 154385809",28.14000000000,,,3350.00,4.690000,,0.330000,"Radial Velocity","La Silla Observatory",1
"HD 28254 b","HD 28254","TIC 219256496",1333.00000000000,,,,,,1.100000,"Radial Velocity","La Silla Observatory",1
"TOI-257 b","TOI-257","TIC 200723869",18.38818000000,0.12400000,6.4850000,6095.00,4.044000,1.867000,1.407000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"HD 34445 d","HD 34445","TIC 284907742",117.87000000000,,,5836.00,4.210000,1.380000,1.070000,"Radial Velocity","Multiple Observatories",1
"KMT-2021-BLG-1077L c","KMT-2021-BLG-1077L",,,,,,,,0.140000,"Microlensing","KMTNet",1
"GJ 251 b","GJ 251","TIC 68581262",14.23700000000,,,3342.00,4.870000,0.360000,0.350000,"Radial Velocity","W. M. Keck Observatory",1
"HAT-P-31 b","HAT-P-31","TIC 320798691",5.00542000000,0.65000000,,6065.00,4.260000,1.390000,1.310000,"Transit","HATNet",1
"Kepler-217 d","Kepler-217","TIC 240178935",3.88689525000,,3.6580000,6341.00,4.080000,1.760000,1.370000,"Transit","Kepler",1
"DMPP-1 d","DMPP-1","TIC 66560666",3.14170000000,,,,,,1.210000,"Radial Velocity","La Silla Observatory",1
"Kepler-811 b","Kepler-811","TIC 351908051",23.58447697000,,5.4640000,5747.00,4.250000,1.240000,1.010000,"Transit","Kepler",1
"OGLE2-TR-L9 b","OGLE2-TR-L9","TIC 466840711",2.48553350000,1.17700000,,6933.00,4.250000,1.530000,1.520000,"Transit","OGLE",1
"Kepler-1954 b","Kepler-1954","TIC 273694735",5.88343000400,,,5840.00,4.553000,0.849000,0.942000,"Transit","Kepler",1
"TOI-4600 c","TOI-4600","TIC 232608943",482.81910000000,,11.1400000,5170.00,4.570000,0.810000,0.890000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"TOI-2524 b","TOI-2524","TIC 169249234",7.18585000000,,,5831.00,4.344000,1.119000,1.007000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"HD 96167 b","HD 96167","TIC 286277386",498.04000000000,,,5733.00,3.990000,1.940000,1.270000,"Radial Velocity","W. M. Keck Observatory",1
"OGLE-2017-BLG-0604L b","OGLE-2017-BLG-0604L",,,,,,,,0.700000,"Microlensing","OGLE",1
"Kepler-359 c","Kepler-359","TIC 275568400",57.68802000000,,4.1610000,6248.00,4.429000,1.086000,,"Transit","Kepler",1
"TOI-1260 d","TOI-1260","TIC 355867695",16.60816400000,0.18080000,3.1900000,4227.00,4.570000,0.672000,0.679000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-444 c","Kepler-444","TIC 394172596",4.54588410000,,,5046.00,4.562500,0.752000,0.758000,"Transit","Kepler",1
"TOI-1749 c","TOI-1749","TIC 233602827",4.49290000000,,,3985.00,4.700000,0.550000,0.580000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-616 b","Kepler-616","TIC 271355361",9.99761851000,,3.2429000,5753.00,4.460000,0.970000,0.980000,"Transit","Kepler",1
"TOI-237 b","TOI-237","TIC 305048087",5.43609800000,0.38000000,,3212.00,5.040000,0.211000,0.179000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"HATS-1 b","HATS-1","TIC 219698950",3.44645900000,,2.4168000,5870.00,4.400000,1.038000,0.986000,"Transit","HATSouth",1
"nu Oph c","nu Oph","TIC 9815387",3180.60000000000,,,4887.00,2.640000,12.240000,2.610000,"Radial Velocity","Okayama Astrophysical Observatory",1
"Kepler-977 b","Kepler-977","TIC 159768168",26.85328322000,,4.5063000,5315.00,4.550000,0.830000,0.870000,"Transit","Kepler",1
"GJ 3138 b","GJ 3138","TIC 632528291",1.22003000000,,,3717.00,,0.500000,0.681000,"Radial Velocity","La Silla Observatory",1
"HD 130322 b","HD 130322","TIC 189694184",10.70871000000,,,5387.00,4.520000,0.850000,0.920000,"Radial Velocity","La Silla Observatory",1
"TOI-6448 b","TOI-6448","TIC 320411045",14.84426100000,,3.5280000,5910.00,,0.897000,1.030000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-1363 b","Kepler-1363","TIC 27990682",2.94194094000,,2.0333000,4839.00,4.610000,0.720000,0.760000,"Transit","Kepler",1
"Kepler-880 b","Kepler-880","TIC 351803495",7.71468975000,,4.2955000,6761.00,4.120000,1.740000,1.460000,"Transit","Kepler",1
"Kepler-849 b","Kepler-849","TIC 417659078",394.62508000000,0.16510000,24.0100000,5950.00,4.016000,1.822000,1.259000,"Transit","Kepler",1
"NGTS-23 b","NGTS-23","TIC 77287067",4.07643260000,,3.9190000,6057.00,4.040000,1.240000,1.010000,"Transit","Next-Generation Transit Survey (NGTS)",1
"Kepler-299 b","Kepler-299","TIC 48304460",2.92712800000,,2.5460000,5617.00,4.394000,1.032000,,"Transit","Kepler",1
"HD 40307 b","HD 40307","TIC 374859347",4.31230000000,,,4956.00,4.470000,,0.770000,"Radial Velocity","La Silla Observatory",1
"HAT-P-21 b","HAT-P-21","TIC 17993892",4.12448000000,0.90000000,,5588.00,4.330000,1.210000,1.240000,"Transit","HATNet",1
"Kepler-478 b","Kepler-478","TIC 63289259",13.22175760000,,2.9069000,5210.00,4.560000,0.800000,0.850000,"Transit","Kepler",1
"NGTS-18 b","NGTS-18","TIC 142211778",3.05125000000,,3.6010000,5610.00,4.160000,1.392000,1.003000,"Transit","Next-Generation Transit Survey (NGTS)",1
"M62H b","M62H",,0.13293502800,,,,,,1.400000,"Pulsar Timing","South African Radio Astronomy Observatory (SARAO)",1
"K2-346 b","K2-346","TIC 14570099",26.20144600000,,3.3300000,4801.00,4.600000,0.700000,0.710000,"Transit","K2",1
"KIC 5479689 b","KIC 5479689","TIC 171975725",1.70153100000,,,5459.10,4.520000,0.894000,0.966000,"Orbital Brightness Modulation","Kepler",1
"Kepler-392 b","Kepler-392","TIC 158796434",5.34185300000,,3.0430000,5938.00,4.323000,1.129000,,"Transit","Kepler",1
"Kepler-363 c","Kepler-363","TIC 258349590",7.54242700000,,4.9000000,5593.00,4.152000,1.485000,,"Transit","Kepler",1
"Kepler-1464 c","Kepler-1464","TIC 121123737",5.32786292000,,4.6780000,5828.00,4.440000,1.010000,1.020000,"Transit","Kepler",1
"Kepler-223 b","Kepler-223","TIC 273876171",7.38449000000,,,,,1.720000,1.125000,"Transit","Kepler",1
"Kepler-1374 b","Kepler-1374","TIC 159722311",10.65276707000,,2.7110000,5323.00,4.560000,0.810000,0.850000,"Transit","Kepler",1
"Kepler-1370 b","Kepler-1370","TIC 120253552",20.26416840000,,4.2850000,6202.00,4.290000,1.290000,1.190000,"Transit","Kepler",1
"WASP-41 b","WASP-41","TIC 398943781",3.05240000000,1.90000000,,5545.00,4.530000,0.830000,0.810000,"Transit","SuperWASP",1
"KMT-2019-BLG-1953L b","KMT-2019-BLG-1953L",,,,,,,,0.310000,"Microlensing","KMTNet",1
"HIP 97233 b","HIP 97233","TIC 251662732",1062.26506000000,,,,,,1.810000,"Radial Velocity","Multiple Observatories",1
"TOI-1794 b","TOI-1794","TIC 286916251",8.76552800000,,3.9154065,5631.00,4.184000,1.316200,0.969800,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"EPIC 201427007 b","EPIC 201427007","TIC 66664249",0.72091000000,,,5633.00,4.400000,0.940000,,"Transit","K2",1
"TOI-6019 b","TOI-6019","TIC 125520907",14.54795200000,,5.5000000,5561.00,4.000000,2.020000,1.130000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"TOI-2876 b","TOI-2876","TIC 10827386",6.29964310000,1.02500000,2.2490000,5271.00,4.529000,0.873000,0.939000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Gaia-4 b","Gaia-4","TIC 166669918",571.30000000000,,,4034.00,4.680000,0.624000,0.644000,"Astrometry","European Space Agency (ESA) Gaia Satellite",1
"HD 102195 b","HD 102195","TIC 397024052",4.11377000000,,,5301.00,4.490000,0.820000,0.760000,"Radial Velocity","Kitt Peak National Observatory",1
"Kepler-650 b","Kepler-650","TIC 158934047",3.03214558800,,3.6764000,5849.00,4.210000,1.350000,1.080000,"Transit","Kepler",1
"OGLE-2019-BLG-0960L b","OGLE-2019-BLG-0960L",,,,,,,,0.500000,"Microlensing","OGLE",1
"TOI-4127 b","TOI-4127","TIC 141488193",56.39870000000,,3.8200000,6096.00,4.260000,1.293000,1.230000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-892 b","Kepler-892","TIC 164459949",13.75210720000,,2.7024000,4747.00,4.610000,0.720000,0.750000,"Transit","Kepler",1
"TOI-5126 b","TOI-5126","TIC 27064468",5.45883850000,,3.7260000,6150.00,4.224000,1.241000,1.240000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-305 e","Kepler-305","TIC 171879024",3.20538000000,,,4974.00,4.516580,0.827279,0.820000,"Transit","Kepler",1
"Kepler-228 b","Kepler-228","TIC 27772524",2.56654600000,,2.3270000,6043.00,4.467000,1.014000,,"Transit","Kepler",1
"Kepler-864 b","Kepler-864","TIC 164836049",5.83376092000,,3.8589000,5754.00,4.440000,1.000000,1.000000,"Transit","Kepler",1
"TOI-5489 b","TOI-5489","TIC 468983280",3.15222000000,,,3547.00,,0.420000,0.410000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"TOI-1062 b","TOI-1062","TIC 299799658",4.11296000000,,,5328.00,4.550000,0.840000,0.940000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"GJ 96 b","GJ 96","TIC 409527090",73.94000000000,,,3785.00,,,0.600000,"Radial Velocity","Haute-Provence Observatory",1
"Kepler-1858 b","Kepler-1858","TIC 63205796",88.07160187000,,,4939.00,4.506000,0.819000,0.785000,"Transit","Kepler",1
"Kepler-1743 b","Kepler-1743","TIC 290035649",7.64971017800,,,5855.00,4.125000,1.613000,1.266000,"Transit","Kepler",1
"HD 181433 b","HD 181433","TIC 410399074",9.37450000000,,,,,,0.860000,"Radial Velocity","La Silla Observatory",1
"HD 147018 c","HD 147018","TIC 350083732",1008.00000000000,,,5441.00,4.420000,,0.927000,"Radial Velocity","La Silla Observatory",1
"K2-349 b","K2-349","TIC 347812320",9.03217800000,,3.2500000,4385.00,4.780000,0.490000,0.540000,"Transit","K2",1
"Kepler-25 d","Kepler-25","TIC 120960812",122.40000000000,,,,,1.316000,1.165000,"Radial Velocity","W. M. Keck Observatory",1
"Kepler-589 c","Kepler-589","TIC 123129910",3.52466011000,,,5372.00,4.434000,0.916000,0.832000,"Transit","Kepler",1
"Kepler-332 c","Kepler-332","TIC 158272257",15.99562200000,,3.3790000,4955.00,4.611000,0.720000,,"Transit","Kepler",1
"HD 222076 b","HD 222076","TIC 325178933",871.00000000000,,,4806.00,3.310000,4.100000,1.070000,"Radial Velocity","Multiple Observatories",1
"Kepler-882 b","Kepler-882","TIC 271158747",3.98953966600,,1.5403000,5476.00,4.520000,0.870000,0.900000,"Transit","Kepler",1
"HAT-P-67 b","HAT-P-67","TIC 198588220",4.81010690000,,,6640.00,3.840000,2.620000,1.730000,"Transit","HATNet",1
"Kepler-304 b","Kepler-304","TIC 377909730",3.29570900000,,1.7970000,4731.00,4.635000,0.687000,,"Transit","Kepler",1
"HD 27894 b","HD 27894","TIC 396697266",18.01939000000,,,,,,0.810000,"Radial Velocity","La Silla Observatory",1
"HD 141399 b","HD 141399","TIC 156067565",94.44000000000,,,5600.00,4.280000,,1.070000,"Radial Velocity","Multiple Observatories",1
"Kepler-1080 b","Kepler-1080","TIC 27847814",77.25483960000,,10.2940000,5956.00,4.350000,1.160000,1.100000,"Transit","Kepler",1
"Kepler-355 b","Kepler-355","TIC 279915745",11.03189000000,,4.9350000,6184.00,4.441000,1.066000,,"Transit","Kepler",1
"K2-213 b","K2-213","TIC 257435562",8.13087000000,,,5794.00,4.250000,1.204240,1.069596,"Transit","K2",1
"HIP 18606 b","HIP 18606","TIC 49952922",674.94000000000,,,4860.00,3.100000,4.830000,1.210000,"Radial Velocity","Multiple Observatories",1
"OGLE-2017-BLG-0406L b","OGLE-2017-BLG-0406L",,,,,,,,0.560000,"Microlensing","OGLE",1
"Kepler-224 d","Kepler-224","TIC 159642189",11.34939300000,,3.1140000,5018.00,4.639000,0.676000,,"Transit","Kepler",1
"TOI-2578 b","TOI-2578","TIC 104986789",3.45796670000,1.15116467,2.6230000,6333.00,4.473000,1.640000,1.270000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"KOI-4978 b","KOI-4978","TIC 120962288",0.94196700000,,2.2000000,5050.28,,0.966000,0.859000,"Transit","Kepler",1
"K2-102 b","K2-102","TIC 175262071",9.91561500000,,2.6600000,4695.00,,0.710000,0.770000,"Transit","K2",1
"Kepler-757 b","Kepler-757","TIC 360022783",1.02267882100,,1.3395000,6014.00,4.370000,1.130000,1.080000,"Transit","Kepler",1
"Kepler-164 b","Kepler-164","TIC 158561894",5.03503000000,,1.6490000,5888.00,4.331000,1.148000,,"Transit","Kepler",1
"Kepler-1196 b","Kepler-1196","TIC 63210324",66.18490310000,,4.7880000,5756.00,4.460000,0.970000,0.980000,"Transit","Kepler",1
"K2-356 b","K2-356","TIC 20536788",21.02673660000,,,5568.00,4.520000,0.860000,0.900000,"Transit","K2",1
"HAT-P-44 c","HAT-P-44","TIC 168699373",872.20000000000,,12.0720000,5295.00,4.460000,0.949000,0.942000,"Radial Velocity","W. M. Keck Observatory",1
"K2-75 c","K2-75","TIC 250996363",18.31100000000,,6.4200000,5995.00,4.118000,1.560000,1.160000,"Transit","K2",1
"GJ 433 d","GJ 433","TIC 57654763",36.05900000000,,,,,,0.480000,"Radial Velocity","Multiple Facilities",1
"Kepler-308 c","Kepler-308","TIC 184162776",15.38231000000,,3.9510000,5895.00,4.508000,0.941000,,"Transit","Kepler",1
"HAT-P-64 b","HAT-P-64","TIC 455036659",4.00723200000,,4.9250000,6457.00,4.072000,1.735000,1.298000,"Transit","HATNet",1
"WASP-194 b","WASP-194","TIC 400432230",3.18338700000,1.01430000,,6405.00,4.270000,1.409000,1.290000,"Transit","SuperWASP",1
